team,player_id_a,player_id_b,co_toi_ev
ANA,8481605,8476885,21.81151515151515
ANA,8474590,8483490,18.4694696969697
ANA,8475462,8484859,14.184267676767675
ANA,8475798,8473986,14.047727272727272
ANA,8475798,8484153,14.047727272727272
ANA,8473986,8484153,14.047727272727272
ANA,8478873,8484762,12.870833333333334
ANA,8478873,8483445,12.870833333333334
ANA,8484762,8483445,12.870833333333334
ANA,8483444,8475184,11.451136363636364
ANA,8483444,8484201,11.451136363636364
ANA,8475184,8484201,11.451136363636364
ANA,8478366,8485512,10.433333333333334
ANA,8478366,8480068,10.433333333333334
ANA,8485512,8480068,10.433333333333334
ARI,8479410,8478507,21.745833333333334
ARI,8477346,8480084,18.951458333333335
ARI,8483472,8481059,18.81475
ARI,8477951,8483431,17.2825
ARI,8477951,8478474,17.2825
ARI,8483431,8478474,17.2825
ARI,8479343,8482699,15.072500000000002
ARI,8479343,8477021,15.072500000000002
ARI,8482699,8477021,15.072500000000002
ARI,8478831,8481827,11.241666666666667
ARI,8478831,8479291,11.241666666666667
ARI,8481827,8479291,11.241666666666667
ARI,8475461,8484388,11.135000000000002
ARI,8475461,8479656,11.135000000000002
ARI,8484388,8479656,11.135000000000002
BOS,8479325,8476854,20.231770833333332
BOS,8479369,8477507,17.502916666666668
BOS,8481219,8480035,13.886874999999998
BOS,8477956,8478401,14.7
BOS,8477956,8479987,14.7
BOS,8478401,8479987,14.7
BOS,8477496,8479999,12.535416666666666
BOS,8477496,8482177,12.535416666666666
BOS,8479999,8482177,12.535416666666666
BOS,8483489,8482117,10.673958333333331
BOS,8483489,8482634,10.673958333333331
BOS,8482117,8482634,10.673958333333331
BOS,8476374,8479591,9.091666666666665
BOS,8476374,8479661,9.091666666666665
BOS,8479591,8479661,9.091666666666665
BUF,8480839,8480807,19.875189393939394
BUF,8481524,8482671,18.80367424242424
BUF,8481564,8483732,14.750075757575756
BUF,8477949,8479420,14.583333333333332
BUF,8477949,8484145,14.583333333333332
BUF,8479420,8484145,14.583333333333332
BUF,8480064,8480802,12.502746212121213
BUF,8480064,8482659,12.502746212121213
BUF,8480802,8482659,12.502746212121213
BUF,8482097,8484238,11.340151515151515
BUF,8482097,8476871,11.340151515151515
BUF,8484238,8476871,11.340151515151515
BUF,8483468,8481522,10.927272727272726
BUF,8483468,8483090,10.927272727272726
BUF,8481522,8483090,10.927272727272726
CAR,8480817,8476958,19.522310606060604
CAR,8478970,8480336,18.23765151515152
CAR,8476906,8482100,13.574242424242424
CAR,8478427,8482093,14.68132575757576
CAR,8478427,8477940,14.68132575757576
CAR,8482093,8477940,14.68132575757576
CAR,8482809,8480830,13.104924242424243
CAR,8482809,8473533,13.104924242424243
CAR,8480830,8473533,13.104924242424243
CAR,8480829,8482702,12.150757575757577
CAR,8480829,8475791,12.150757575757577
CAR,8482702,8475791,12.150757575757577
CAR,8476921,8476873,9.366666666666667
CAR,8476921,8480762,9.366666666666667
CAR,8476873,8480762,9.366666666666667
CBJ,8481161,8479371,15.725
CBJ,8475790,8483485,15.725
CBJ,8478500,8476923,15.725
CBJ,8475745,8484166,10.125
CBJ,8475745,8478856,10.125
CBJ,8484166,8478856,10.125
CBJ,8478046,8476432,10.125
CBJ,8478046,8482660,10.125
CBJ,8476432,8482660,10.125
CBJ,8480806,8480893,10.125
CBJ,8480806,8478975,10.125
CBJ,8480893,8478975,10.125
CBJ,8477497,8479671,10.125
CBJ,8477497,8482705,10.125
CBJ,8479671,8482705,10.125
CGY,8480860,8479402,15.725
CGY,8484150,8477810,15.725
CGY,8482165,8476874,15.725
CGY,8474150,8482209,10.125
CGY,8474150,8484234,10.125
CGY,8482209,8484234,10.125
CGY,8476458,8481068,10.125
CGY,8476458,8481028,10.125
CGY,8481068,8481028,10.125
CGY,8478109,8479066,10.125
CGY,8478109,8483609,10.125
CGY,8479066,8483609,10.125
CGY,8476456,8481556,10.125
CGY,8476456,8484180,10.125
CGY,8481556,8484180,10.125
CHI,8481806,8482807,15.725
CHI,8476891,8482176,15.725
CHI,8483466,8484783,15.725
CHI,8484144,8477479,10.125
CHI,8484144,8484793,10.125
CHI,8477479,8484793,10.125
CHI,8477444,8477987,10.125
CHI,8477444,8485391,10.125
CHI,8477987,8485391,10.125
CHI,8483450,8478043,10.125
CHI,8483450,8484185,10.125
CHI,8478043,8484185,10.125
CHI,8478233,8481624,10.125
CHI,8478233,8484197,10.125
CHI,8481624,8484197,10.125
COL,8478038,8480069,21.872152777777778
COL,8476967,8484258,16.86848611111111
COL,8482942,8470613,15.759885416666664
COL,8477492,8480039,15.35798611111111
COL,8477492,8476455,15.35798611111111
COL,8480039,8476455,15.35798611111111
COL,8475754,8477476,13.096250000000001
COL,8475754,8475172,13.096250000000001
COL,8477476,8475172,13.096250000000001
COL,8482947,8477501,10.814457070707071
COL,8482947,8478462,10.814457070707071
COL,8477501,8478462,10.814457070707071
COL,8481186,8480448,8.209027777777777
COL,8481186,8480835,8.209027777777777
COL,8480448,8480835,8.209027777777777
DAL,8480036,8476902,25.530104166666664
DAL,8481581,8474574,20.749444444444443
DAL,8478476,8483425,16.175972222222224
DAL,8480027,8482740,18.787499999999998
DAL,8480027,8478420,18.787499999999998
DAL,8482740,8478420,18.787499999999998
DAL,8475168,8482145,14.436458333333334
DAL,8475168,8484829,14.436458333333334
DAL,8482145,8484829,14.436458333333334
DAL,8479414,8478449,12.715625
DAL,8479414,8475794,12.715625
DAL,8478449,8475794,12.715625
DAL,8479351,8477454,12.291666666666668
DAL,8479351,8480840,12.291666666666668
DAL,8477454,8480840,12.291666666666668
DET,8480879,8475279,15.725
DET,8482762,8475753,15.725
DET,8474612,8481607,15.725
DET,8478891,8477456,10.125
DET,8478891,8477429,10.125
DET,8477456,8477429,10.125
DET,8479337,8484471,10.125
DET,8479337,8474141,10.125
DET,8484471,8474141,10.125
DET,8483464,8477946,10.125
DET,8483464,8474102,10.125
DET,8477946,8474102,10.125
DET,8479992,8482078,10.125
DET,8479992,8474037,10.125
DET,8482078,8474037,10.125
EDM,8480803,8477498,20.388666666666666
EDM,8476473,8481056,17.714
EDM,8475218,8478013,15.294333333333332
EDM,8478402,8477934,16.133333333333333
EDM,8478402,8475786,16.133333333333333
EDM,8477934,8475786,16.133333333333333
EDM,8477953,8476454,12.853333333333335
EDM,8477953,8481617,12.853333333333335
EDM,8476454,8481617,12.853333333333335
EDM,8474641,8477406,10.7175
EDM,8474641,8479368,10.7175
EDM,8477406,8479368,10.7175
EDM,8483512,8478458,9.983611111111111
EDM,8483512,8477450,9.983611111111111
EDM,8478458,8477450,9.983611111111111
FLA,8484304,8477932,15.725
FLA,8478055,8477495,15.725
FLA,8475179,8478859,15.725
FLA,8477493,8477935,10.125
FLA,8477493,8479314,10.125
FLA,8477935,8479314,10.125
FLA,8481655,8482713,10.125
FLA,8481655,8478542,10.125
FLA,8482713,8478542,10.125
FLA,8477933,8481133,10.125
FLA,8477933,8477931,10.125
FLA,8481133,8477931,10.125
FLA,8473419,8480185,10.125
FLA,8473419,8482113,10.125
FLA,8480185,8482113,10.125
LAK,8474563,8479998,19.729444444444443
LAK,8482730,8479421,16.491180555555555
LAK,8476441,8475208,15.02138888888889
LAK,8482155,8478550,16.81527777777778
LAK,8482155,8482124,16.81527777777778
LAK,8478550,8482124,16.81527777777778
LAK,8479675,8477960,14.622222222222224
LAK,8479675,8471685,14.622222222222224
LAK,8477960,8471685,14.622222222222224
LAK,8476872,8476469,10.416666666666668
LAK,8476872,8477942,10.416666666666668
LAK,8476469,8477942,10.416666666666668
LAK,8481532,8483756,8.604166666666666
LAK,8481532,8483808,8.604166666666666
LAK,8483756,8483808,8.604166666666666
MIN,8480800,8482122,26.593981481481478
MIN,8474716,8476463,17.988518518518518
MIN,8486166,8482641,15.97921296296296
MIN,8478493,8478864,18.527314814814815
MIN,8478493,8481557,18.527314814814815
MIN,8478864,8481557,18.527314814814815
MIN,8477451,8481553,14.243386243386242
MIN,8477451,8475692,14.243386243386242
MIN,8481553,8475692,14.243386243386242
MIN,8477446,8480259,11.55462962962963
MIN,8477446,8477979,11.55462962962963
MIN,8480259,8477979,11.55462962962963
MIN,8483452,8477952,11.50787037037037
MIN,8483452,8475149,11.50787037037037
MIN,8477952,8475149,11.50787037037037
MTL,8483457,8476875,21.078333333333333
MTL,8480865,8478851,18.679326923076925
MTL,8483686,8484220,18.618333333333336
MTL,8480018,8483515,14.854411764705883
MTL,8480018,8481540,14.854411764705883
MTL,8483515,8481540,14.854411764705883
MTL,8481618,8478133,12.769607843137255
MTL,8481618,8484984,12.769607843137255
MTL,8478133,8484984,12.769607843137255
MTL,8476479,8484403,11.839460784313726
MTL,8476479,8479339,11.839460784313726
MTL,8484403,8479339,11.839460784313726
MTL,8483424,8476981,10.937132352941175
MTL,8483424,8480074,10.937132352941175
MTL,8476981,8480074,10.937132352941175
NJD,8479395,8475455,15.725
NJD,8476462,8482684,15.725
NJD,8480192,8483495,15.725
NJD,8475760,8479407,10.125
NJD,8475760,8477015,10.125
NJD,8479407,8477015,10.125
NJD,8481032,8474149,10.125
NJD,8481032,8479996,10.125
NJD,8474149,8479996,10.125
NJD,8481721,8480002,10.125
NJD,8481721,8481559,10.125
NJD,8480002,8481559,10.125
NJD,8479772,8478414,10.125
NJD,8479772,8482110,10.125
NJD,8478414,8482110,10.125
NSH,8482111,8479980,15.725
NSH,8474600,8480246,15.725
NSH,8476869,8482482,15.725
NSH,8482146,8484494,10.125
NSH,8482146,8476887,10.125
NSH,8484494,8476887,10.125
NSH,8475287,8479370,10.125
NSH,8475287,8476539,10.125
NSH,8479370,8476539,10.125
NSH,8475158,8474564,10.125
NSH,8475158,8482768,10.125
NSH,8474564,8482768,10.125
NSH,8482103,8484241,10.125
NYI,8480871,8477950,15.725
