team,player_id_a,player_id_b,co_toi_ev
ANA,8481605,8474590,21.86546296296296
ANA,8476885,8483490,18.117592592592594
ANA,8475462,8484859,13.84083333333333
ANA,8475798,8473986,14.181944444444447
ANA,8475798,8484153,14.181944444444447
ANA,8473986,8484153,14.181944444444447
ANA,8478873,8484762,12.899999999999999
ANA,8478873,8475184,12.899999999999999
ANA,8484762,8475184,12.899999999999999
ANA,8483444,8483445,12.133333333333333
ANA,8483444,8484201,12.133333333333333
ANA,8483445,8484201,12.133333333333333
ANA,8478366,8485512,10.584027777777777
ANA,8478366,8480068,10.584027777777777
ANA,8485512,8480068,10.584027777777777
ARI,8479410,8478507,23.540277777777774
ARI,8477220,8480084,20.41298611111111
ARI,8483472,8481059,20.246527777777775
ARI,8477951,8479343,19.206944444444446
ARI,8477951,8478474,19.206944444444446
ARI,8479343,8478474,19.206944444444446
ARI,8483431,8482699,16.506944444444443
ARI,8483431,8477021,16.506944444444443
ARI,8482699,8477021,16.506944444444443
ARI,8479619,8481827,12.272222222222222
ARI,8479619,8479291,12.272222222222222
ARI,8481827,8479291,12.272222222222222
ARI,8475461,8484388,12.191666666666666
ARI,8475461,8479656,12.191666666666666
ARI,8484388,8479656,12.191666666666666
BOS,8479325,8476854,20.071805555555553
BOS,8479369,8482511,18.395416666666666
BOS,8477507,8481219,16.76388888888889
BOS,8477956,8478401,14.543055555555554
BOS,8477956,8477496,14.543055555555554
BOS,8478401,8477496,14.543055555555554
BOS,8479987,8482177,12.743055555555557
BOS,8479987,8479999,12.743055555555557
BOS,8482177,8479999,12.743055555555557
BOS,8483489,8485395,11.03125
BOS,8483489,8482117,11.03125
BOS,8485395,8482117,11.03125
BOS,8482634,8476374,9.745138888888889
BOS,8482634,8479661,9.745138888888889
BOS,8476374,8479661,9.745138888888889
BUF,8480839,8480807,20.076291666666666
BUF,8481524,8482671,18.900458333333333
BUF,8481564,8483732,14.927416666666668
BUF,8479420,8477949,14.611249999999998
BUF,8479420,8484145,14.611249999999998
BUF,8477949,8484145,14.611249999999998
BUF,8480064,8482659,12.488541666666666
BUF,8480064,8480802,12.488541666666666
BUF,8482659,8480802,12.488541666666666
