team,player_id_a,player_id_b,co_toi_ev
ANA,8481605,8476885,22.034479166666664
ANA,8474590,8483490,16.890208333333334
ANA,8475462,8484859,13.314895833333333
ANA,8475798,8473986,14.897916666666667
ANA,8475798,8484762,14.897916666666667
ANA,8473986,8484762,14.897916666666667
ANA,8484153,8478873,12.886458333333334
ANA,8484153,8483445,12.886458333333334
ANA,8478873,8483445,12.886458333333334
ANA,8483444,8475184,11.778125
ANA,8483444,8484201,11.778125
ANA,8475184,8484201,11.778125
ANA,8478366,8485512,10.844097222222222
ANA,8478366,8482745,10.844097222222222
ANA,8485512,8482745,10.844097222222222
ARI,8474013,8480084,15.725
ARI,8480434,8483472,15.725
ARI,8478507,8481059,15.725
ARI,8475461,8480855,10.125
ARI,8475461,8479293,10.125
ARI,8480855,8479293,10.125
ARI,8478831,8477951,10.125
ARI,8478831,8479291,10.125
ARI,8477951,8479291,10.125
ARI,8482175,8477070,10.125
ARI,8482175,8481827,10.125
ARI,8477070,8481827,10.125
ARI,8477021,8484388,10.125
ARI,8477021,8479343,10.125
ARI,8484388,8479343,10.125
BOS,8481219,8480887,15.725
BOS,8480035,8476854,15.725
BOS,8482511,8479325,15.725
BOS,8478042,8479591,10.125
BOS,8478042,8479987,10.125
BOS,8479591,8479987,10.125
BOS,8485395,8479661,10.125
BOS,8485395,8480355,10.125
BOS,8479661,8480355,10.125
BOS,8482177,8476374,10.125
BOS,8482177,8477496,10.125
BOS,8476374,8477496,10.125
BOS,8483489,8479999,10.125
BOS,8483489,8477956,10.125
BOS,8479999,8477956,10.125
BUF,8480807,8480839,20.987916666666667
BUF,8482671,8481524,19.348833333333335
BUF,8481564,8483732,16.76908333333333
BUF,8479420,8477949,14.896666666666668
BUF,8479420,8484145,14.896666666666668
BUF,8477949,8484145,14.896666666666668
BUF,8482659,8480064,12.749166666666667
BUF,8482659,8482097,12.749166666666667
BUF,8480064,8482097,12.749166666666667
BUF,8480802,8484238,11.91
BUF,8480802,8476871,11.91
