team,player_id_a,player_id_b,co_toi_ev
ANA,8481605,8474590,23.307708333333334
ANA,8475462,8481563,20.38583333333333
ANA,8482731,8476885,20.38583333333333
ANA,8475798,8484762,16.825
ANA,8475798,8473986,16.825
ANA,8484762,8473986,16.825
ANA,8483445,8484153,13.535416666666666
ANA,8483445,8478873,13.535416666666666
ANA,8484153,8478873,13.535416666666666
ANA,8483444,8484201,12.353124999999999
ANA,8483444,8478366,12.353124999999999
ANA,8484201,8478366,12.353124999999999
ANA,8484238,8485512,11.844791666666666
ANA,8484238,8475184,11.844791666666666
ANA,8485512,8475184,11.844791666666666
ARI,8474013,8480084,15.725
ARI,8480434,8483472,15.725
ARI,8478507,8481059,15.725
ARI,8475461,8484388,10.125
ARI,8475461,8479293,10.125
ARI,8484388,8479293,10.125
ARI,8478831,8477951,10.125
ARI,8478831,8479291,10.125
ARI,8477951,8479291,10.125
ARI,8477070,8481827,10.125
ARI,8477070,8480855,10.125
ARI,8481827,8480855,10.125
ARI,8477021,8479343,10.125
ARI,8477021,8479656,10.125
ARI,8479343,8479656,10.125
BOS,8481219,8480887,15.725
BOS,8480035,8476854,15.725
BOS,8482511,8479325,15.725
BOS,8478042,8479591,10.125
BOS,8478042,8479987,10.125
BOS,8479591,8479987,10.125
BOS,8485395,8479661,10.125
BOS,8485395,8480355,10.125
BOS,8479661,8480355,10.125
BOS,8482177,8476374,10.125
BOS,8482177,8477496,10.125
BOS,8476374,8477496,10.125
BOS,8483489,8479999,10.125
BOS,8483489,8477956,10.125
BOS,8479999,8477956,10.125
BUF,8480839,8480807,22.3125
BUF,8482671,8481806,17.014166666666664
BUF,8481564,8483732,13.340277777777777
BUF,8484145,8479420,15.258333333333333
BUF,8484145,8480064,15.258333333333333
BUF,8479420,8480064,15.258333333333333
BUF,8482659,8480802,13.95555555555556
BUF,8482659,8476871,13.95555555555556
BUF,8480802,8476871,13.95555555555556
BUF,8479941,8482623,13.70416666666667
BUF,8479941,8483090,13.70416666666667
BUF,8482623,8483090,13.70416666666667
BUF,8480144,8482896,13.70416666666667
BUF,8480144,8475842,13.70416666666667
BUF,8482896,8475842,13.70416666666667
CAR,8480817,8476958,20.10958333333333
CAR,8480336,8476422,19.320113636363637
CAR,8478970,8476906,16.64003787878788
CAR,8478427,8482093,14.501893939393938
CAR,8478427,8477940,14.501893939393938
CAR,8482093,8477940,14.501893939393938
CAR,8482809,8482702,13.10909090909091
CAR,8482809,8473533,13.10909090909091
CAR,8482702,8473533,13.10909090909091
CAR,8475235,8480829,12.87651515151515
CAR,8475235,8480830,12.87651515151515
CAR,8480829,8480830,12.87651515151515
CAR,8475791,8476921,10.967803030303031
CAR,8475791,8480762,10.967803030303031
CAR,8476921,8480762,10.967803030303031
CBJ,8481161,8479371,15.725
CBJ,8475790,8483485,15.725
CBJ,8478500,8476923,15.725
CBJ,8475745,8484166,9.912500000000001
CBJ,8475745,8478856,9.912500000000001
CBJ,8484166,8478856,9.912500000000001
CBJ,8478046,8476432,9.912500000000001
CBJ,8478046,8482660,9.912500000000001
CBJ,8476432,8482660,9.912500000000001
CBJ,8480806,8480893,9.912500000000001
CBJ,8480806,8478975,9.912500000000001
CBJ,8480893,8478975,9.912500000000001
CBJ,8477497,8477501,9.912500000000001
CBJ,8477497,8479671,9.912500000000001
CBJ,8477501,8479671,9.912500000000001
CGY,8480860,8479402,15.725
CGY,8484150,8477810,15.725
CGY,8482165,8476874,15.725
CGY,8474150,8481556,10.125
CGY,8474150,8484958,10.125
CGY,8481556,8484958,10.125
CGY,8484234,8476458,10.125
CGY,8484234,8481068,10.125
CGY,8476458,8481068,10.125
CGY,8481028,8478109,10.125
CGY,8481028,8479066,10.125
CGY,8478109,8479066,10.125
CGY,8483609,8482209,10.125
CGY,8483609,8476456,10.125
CGY,8482209,8476456,10.125
CHI,8481524,8482807,19.823888888888888
CHI,8476891,8482176,19.823888888888888
CHI,8483466,8484783,19.823888888888888
CHI,8484144,8477479,7.370833333333334
CHI,8484144,8484793,7.370833333333334
CHI,8477479,8484793,7.370833333333334
CHI,8477987,8485391,7.370833333333334
CHI,8477987,8483450,7.370833333333334
CHI,8485391,8483450,7.370833333333334
CHI,8478413,8478043,7.370833333333334
CHI,8478413,8484185,7.370833333333334
CHI,8478043,8484185,7.370833333333334
CHI,8478233,8481624,7.370833333333334
CHI,8478233,8484197,7.370833333333334
CHI,8481624,8484197,7.370833333333334
COL,8480069,8478038,22.805027777777774
COL,8476967,8470613,16.473
COL,8476312,8484258,14.611500000000001
COL,8476455,8480039,16.345833333333335
COL,8476455,8477492,16.345833333333335
COL,8480039,8477492,16.345833333333335
COL,8475172,8475754,13.498541666666668
COL,8475172,8482947,13.498541666666668
COL,8475754,8482947,13.498541666666668
COL,8482768,8477476,11.629791666666666
COL,8482768,8478462,11.629791666666666
COL,8477476,8478462,11.629791666666666
COL,8481186,8480448,8.020416666666666
COL,8481186,8481641,8.020416666666666
COL,8480448,8481641,8.020416666666666
DAL,8483425,8478476,15.725
DAL,8481581,8480036,15.725
DAL,8476902,8480878,15.725
DAL,8479414,8478449,10.125
DAL,8479414,8475794,10.125
DAL,8478449,8475794,10.125
DAL,8480027,8478420,10.125
DAL,8480027,8482740,10.125
DAL,8478420,8482740,10.125
DAL,8484938,8484829,10.125
DAL,8484938,8476889,10.125
DAL,8484829,8476889,10.125
DAL,8473994,8477454,10.125
DAL,8473994,8475168,10.125
DAL,8477454,8475168,10.125
DET,8480879,8475279,15.725
