team,player_id_a,player_id_b,co_toi_ev
ANA,8481605,8476885,22.867361111111112
ANA,8474590,8475462,18.381249999999998
ANA,8481563,8482731,16.66
ANA,8475798,8473986,15.856944444444444
ANA,8475798,8484762,15.856944444444444
ANA,8473986,8484762,15.856944444444444
ANA,8484153,8478873,12.769444444444444
ANA,8484153,8483445,12.769444444444444
ANA,8478873,8483445,12.769444444444444
ANA,8483444,8484201,11.925
ANA,8483444,8478366,11.925
ANA,8484201,8478366,11.925
ANA,8485512,8475184,10.969444444444445
ANA,8485512,8482745,10.969444444444445
ANA,8475184,8482745,10.969444444444445
ARI,8474013,8480084,15.725
ARI,8480434,8483472,15.725
ARI,8478507,8481059,15.725
ARI,8475461,8480855,10.125
ARI,8475461,8479293,10.125
ARI,8480855,8479293,10.125
ARI,8478831,8477951,10.125
ARI,8478831,8479291,10.125
ARI,8477951,8479291,10.125
ARI,8482175,8477070,10.125
ARI,8482175,8481827,10.125
ARI,8477070,8481827,10.125
ARI,8477021,8484388,10.125
ARI,8477021,8479343,10.125
ARI,8484388,8479343,10.125
BOS,8481219,8480887,15.725
BOS,8480035,8476854,15.725
BOS,8482511,8479325,15.725
BOS,8478042,8479591,10.125
BOS,8478042,8479987,10.125
BOS,8479591,8479987,10.125
BOS,8485395,8479661,10.125
BOS,8485395,8480355,10.125
BOS,8479661,8480355,10.125
BOS,8482177,8476374,10.125
BOS,8482177,8477496,10.125
BOS,8476374,8477496,10.125
BOS,8483489,8479999,10.125
BOS,8483489,8477956,10.125
BOS,8479999,8477956,10.125
BUF,8480807,8480839,21.33145833333333
BUF,8482671,8481806,19.067447916666666
BUF,8481564,8483732,17.5790625
BUF,8484145,8479420,14.454166666666666
BUF,8484145,8482659,14.454166666666666
BUF,8479420,8482659,14.454166666666666
BUF,8480064,8482097,12.794270833333334
BUF,8480064,8475842,12.794270833333334
BUF,8482097,8475842,12.794270833333334
BUF,8484238,8476871,12.4984375
BUF,8484238,8483500,12.4984375
BUF,8476871,8483500,12.4984375
BUF,8483468,8482896,12.4984375
BUF,8483468,8480144,12.4984375
BUF,8482896,8480144,12.4984375
CAR,8480817,8476958,20.10958333333333
CAR,8480336,8476422,19.320113636363637
CAR,8478970,8476906,16.64003787878788
CAR,8478427,8482093,14.501893939393938
CAR,8478427,8477940,14.501893939393938
CAR,8482093,8477940,14.501893939393938
CAR,8482809,8482702,13.10909090909091
CAR,8482809,8473533,13.10909090909091
CAR,8482702,8473533,13.10909090909091
CAR,8475235,8480829,12.87651515151515
CAR,8475235,8480830,12.87651515151515
CAR,8480829,8480830,12.87651515151515
CAR,8475791,8476921,10.967803030303031
CAR,8475791,8480762,10.967803030303031
