game_id,season,week,home_team,away_team,home_score_mean,away_score_mean,margin_mean,total_mean,margin_stdev,total_stdev,home_win_rate,seeds_used,profile_name,rating_source,generated_at,nonstarter_participation_share,shrinkage_applied,uncertainty_note
401873272,2026,2,CIN,DET,23.12,23.155,-0.035,46.275,24.466,22.554,0.53,200,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[prior_season_fallback/prior_season_fallback],2026-08-05T17:17:40.886026+00:00,0.8,0.28,Preseason projection for Preseason Week 1 -- ratings nudged toward league-neutral by 28% (real 2025 team identity is mostly kept; a strong organization's backups still tend to outperform a weak one's) and the variance widened to reflect 80% expected backup/bubble-player participation this week; treat with much lower confidence than a regular-season projection.
401873275,2026,2,PIT,GB,21.915,22.42,-0.505,44.335,25.101,21.322,0.5,200,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[prior_season_fallback/prior_season_fallback],2026-08-05T17:17:46.435083+00:00,0.8,0.28,Preseason projection for Preseason Week 1 -- ratings nudged toward league-neutral by 28% (real 2025 team identity is mostly kept; a strong organization's backups still tend to outperform a weak one's) and the variance widened to reflect 80% expected backup/bubble-player participation this week; treat with much lower confidence than a regular-season projection.
401873273,2026,2,NE,IND,24.97,21.775,3.195,46.745,24.412,20.206,0.585,200,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[prior_season_fallback/prior_season_fallback],2026-08-05T17:17:51.985689+00:00,0.8,0.28,Preseason projection for Preseason Week 1 -- ratings nudged toward league-neutral by 28% (real 2025 team identity is mostly kept; a strong organization's backups still tend to outperform a weak one's) and the variance widened to reflect 80% expected backup/bubble-player participation this week; treat with much lower confidence than a regular-season projection.
401873640,2026,2,LV,ARI,21.06,20.855,0.205,41.915,24.103,22.267,0.505,200,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[prior_season_fallback/prior_season_fallback],2026-08-05T17:17:57.540190+00:00,0.8,0.28,Preseason projection for Preseason Week 1 -- ratings nudged toward league-neutral by 28% (real 2025 team identity is mostly kept; a strong organization's backups still tend to outperform a weak one's) and the variance widened to reflect 80% expected backup/bubble-player participation this week; treat with much lower confidence than a regular-season projection.
401873274,2026,2,HOU,LAC,21.355,20.53,0.825,41.885,24.676,21.784,0.51,200,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[prior_season_fallback/prior_season_fallback],2026-08-05T17:18:03.136885+00:00,0.8,0.28,Preseason projection for Preseason Week 1 -- ratings nudged toward league-neutral by 28% (real 2025 team identity is mostly kept; a strong organization's backups still tend to outperform a weak one's) and the variance widened to reflect 80% expected backup/bubble-player participation this week; treat with much lower confidence than a regular-season projection.
401874392,2026,2,SF,TEN,25.23,20.915,4.315,46.145,23.375,21.081,0.605,200,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[prior_season_fallback/prior_season_fallback],2026-08-05T17:18:08.739762+00:00,0.8,0.28,Preseason projection for Preseason Week 1 -- ratings nudged toward league-neutral by 28% (real 2025 team identity is mostly kept; a strong organization's backups still tend to outperform a weak one's) and the variance widened to reflect 80% expected backup/bubble-player participation this week; treat with much lower confidence than a regular-season projection.
401873278,2026,2,ATL,DEN,21.885,21.145,0.74,43.03,26.031,20.624,0.52,200,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[prior_season_fallback/prior_season_fallback],2026-08-05T17:18:14.370003+00:00,0.8,0.28,Preseason projection for Preseason Week 1 -- ratings nudged toward league-neutral by 28% (real 2025 team identity is mostly kept; a strong organization's backups still tend to outperform a weak one's) and the variance widened to reflect 80% expected backup/bubble-player participation this week; treat with much lower confidence than a regular-season projection.
401873276,2026,2,NYJ,TB,21.525,21.86,-0.335,43.385,26.062,20.754,0.465,200,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[prior_season_fallback/prior_season_fallback],2026-08-05T17:18:19.962305+00:00,0.8,0.28,Preseason projection for Preseason Week 1 -- ratings nudged toward league-neutral by 28% (real 2025 team identity is mostly kept; a strong organization's backups still tend to outperform a weak one's) and the variance widened to reflect 80% expected backup/bubble-player participation this week; treat with much lower confidence than a regular-season projection.
401873277,2026,2,WSH,MIA,23.345,21.42,1.925,44.765,25.674,21.002,0.55,200,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[neutral_no_data/prior_season_fallback],2026-08-05T17:18:25.495927+00:00,0.8,0.28,Preseason projection for Preseason Week 1 -- ratings nudged toward league-neutral by 28% (real 2025 team identity is mostly kept; a strong organization's backups still tend to outperform a weak one's) and the variance widened to reflect 80% expected backup/bubble-player participation this week; treat with much lower confidence than a regular-season projection.
401873282,2026,2,BUF,CAR,25.365,22.2,3.165,47.565,23.829,22.023,0.59,200,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[prior_season_fallback/prior_season_fallback],2026-08-05T17:18:31.077938+00:00,0.8,0.28,Preseason projection for Preseason Week 1 -- ratings nudged toward league-neutral by 28% (real 2025 team identity is mostly kept; a strong organization's backups still tend to outperform a weak one's) and the variance widened to reflect 80% expected backup/bubble-player participation this week; treat with much lower confidence than a regular-season projection.
401874393,2026,2,CHI,CLE,23.435,20.17,3.265,43.605,25.57,19.864,0.565,200,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[prior_season_fallback/prior_season_fallback],2026-08-05T17:18:36.684781+00:00,0.8,0.28,Preseason projection for Preseason Week 1 -- ratings nudged toward league-neutral by 28% (real 2025 team identity is mostly kept; a strong organization's backups still tend to outperform a weak one's) and the variance widened to reflect 80% expected backup/bubble-player participation this week; treat with much lower confidence than a regular-season projection.
401873280,2026,2,NYG,MIN,23.005,22.28,0.725,45.285,26.206,19.13,0.535,200,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[prior_season_fallback/prior_season_fallback],2026-08-05T17:18:42.245518+00:00,0.8,0.28,Preseason projection for Preseason Week 1 -- ratings nudged toward league-neutral by 28% (real 2025 team identity is mostly kept; a strong organization's backups still tend to outperform a weak one's) and the variance widened to reflect 80% expected backup/bubble-player participation this week; treat with much lower confidence than a regular-season projection.
