game_id,season,week,home_team,away_team,home_score_mean,away_score_mean,margin_mean,total_mean,margin_stdev,total_stdev,home_win_rate,seeds_used,profile_name,rating_source,generated_at,nonstarter_participation_share,shrinkage_applied,uncertainty_note
401873298,2026,4,BUF,PIT,24.68,22.14,2.54,46.82,25.456,20.977,0.555,200,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[prior_season_fallback/prior_season_fallback],2026-08-05T17:21:19.644676+00:00,0.92,0.322,Preseason projection for Preseason Week 3 (final cuts) -- ratings nudged toward league-neutral by 32% (real 2025 team identity is mostly kept; a strong organization's backups still tend to outperform a weak one's) and the variance widened to reflect 92% expected backup/bubble-player participation this week; treat with much lower confidence than a regular-season projection.
401873299,2026,4,CLE,NE,19.77,20.835,-1.065,40.605,26.862,22.962,0.425,200,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[prior_season_fallback/prior_season_fallback],2026-08-05T17:21:25.847260+00:00,0.92,0.322,Preseason projection for Preseason Week 3 (final cuts) -- ratings nudged toward league-neutral by 32% (real 2025 team identity is mostly kept; a strong organization's backups still tend to outperform a weak one's) and the variance widened to reflect 92% expected backup/bubble-player participation this week; treat with much lower confidence than a regular-season projection.
401873641,2026,4,LV,SF,20.515,21.795,-1.28,42.31,25.218,21.747,0.455,200,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[prior_season_fallback/prior_season_fallback],2026-08-05T17:21:31.972073+00:00,0.92,0.322,Preseason projection for Preseason Week 3 (final cuts) -- ratings nudged toward league-neutral by 32% (real 2025 team identity is mostly kept; a strong organization's backups still tend to outperform a weak one's) and the variance widened to reflect 92% expected backup/bubble-player participation this week; treat with much lower confidence than a regular-season projection.
401873300,2026,4,LAC,LAR,22.73,20.875,1.855,43.605,27.828,22.068,0.54,200,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[prior_season_fallback/neutral_no_data],2026-08-05T17:21:38.150423+00:00,0.92,0.322,Preseason projection for Preseason Week 3 (final cuts) -- ratings nudged toward league-neutral by 32% (real 2025 team identity is mostly kept; a strong organization's backups still tend to outperform a weak one's) and the variance widened to reflect 92% expected backup/bubble-player participation this week; treat with much lower confidence than a regular-season projection.
401873302,2026,4,BAL,WSH,22.625,22.225,0.4,44.85,27.772,21.256,0.535,200,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[prior_season_fallback/neutral_no_data],2026-08-05T17:21:44.534481+00:00,0.92,0.322,Preseason projection for Preseason Week 3 (final cuts) -- ratings nudged toward league-neutral by 32% (real 2025 team identity is mostly kept; a strong organization's backups still tend to outperform a weak one's) and the variance widened to reflect 92% expected backup/bubble-player participation this week; treat with much lower confidence than a regular-season projection.
401873304,2026,4,MIA,ATL,22.245,22.435,-0.19,44.68,28.289,22.102,0.525,200,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[prior_season_fallback/prior_season_fallback],2026-08-05T17:21:50.684122+00:00,0.92,0.322,Preseason projection for Preseason Week 3 (final cuts) -- ratings nudged toward league-neutral by 32% (real 2025 team identity is mostly kept; a strong organization's backups still tend to outperform a weak one's) and the variance widened to reflect 92% expected backup/bubble-player participation this week; treat with much lower confidence than a regular-season projection.
401873307,2026,4,CAR,HOU,22.105,21.475,0.63,43.58,26.768,21.974,0.51,200,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[prior_season_fallback/prior_season_fallback],2026-08-05T17:21:56.586143+00:00,0.92,0.322,Preseason projection for Preseason Week 3 (final cuts) -- ratings nudged toward league-neutral by 32% (real 2025 team identity is mostly kept; a strong organization's backups still tend to outperform a weak one's) and the variance widened to reflect 92% expected backup/bubble-player participation this week; treat with much lower confidence than a regular-season projection.
401873303,2026,4,NYJ,NYG,22.01,22.1,-0.09,44.11,27.235,21.348,0.46,200,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[prior_season_fallback/prior_season_fallback],2026-08-05T17:22:02.639546+00:00,0.92,0.322,Preseason projection for Preseason Week 3 (final cuts) -- ratings nudged toward league-neutral by 32% (real 2025 team identity is mostly kept; a strong organization's backups still tend to outperform a weak one's) and the variance widened to reflect 92% expected backup/bubble-player participation this week; treat with much lower confidence than a regular-season projection.
401873306,2026,4,JAX,TB,22.27,21.155,1.115,43.425,26.371,21.987,0.52,200,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[prior_season_fallback/prior_season_fallback],2026-08-05T17:22:08.532640+00:00,0.92,0.322,Preseason projection for Preseason Week 3 (final cuts) -- ratings nudged toward league-neutral by 32% (real 2025 team identity is mostly kept; a strong organization's backups still tend to outperform a weak one's) and the variance widened to reflect 92% expected backup/bubble-player participation this week; treat with much lower confidence than a regular-season projection.
401874048,2026,4,DAL,NO,23.965,22.77,1.195,46.735,28.192,23.73,0.545,200,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[prior_season_fallback/prior_season_fallback],2026-08-05T17:22:14.560258+00:00,0.92,0.322,Preseason projection for Preseason Week 3 (final cuts) -- ratings nudged toward league-neutral by 32% (real 2025 team identity is mostly kept; a strong organization's backups still tend to outperform a weak one's) and the variance widened to reflect 92% expected backup/bubble-player participation this week; treat with much lower confidence than a regular-season projection.
401874102,2026,4,GB,ARI,25.29,21.545,3.745,46.835,24.762,21.247,0.61,200,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[prior_season_fallback/prior_season_fallback],2026-08-05T17:22:20.605561+00:00,0.92,0.322,Preseason projection for Preseason Week 3 (final cuts) -- ratings nudged toward league-neutral by 32% (real 2025 team identity is mostly kept; a strong organization's backups still tend to outperform a weak one's) and the variance widened to reflect 92% expected backup/bubble-player participation this week; treat with much lower confidence than a regular-season projection.
401873305,2026,4,KC,SEA,23.365,21.61,1.755,44.975,26.523,21.808,0.565,200,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[prior_season_fallback/prior_season_fallback],2026-08-05T17:22:26.572135+00:00,0.92,0.322,Preseason projection for Preseason Week 3 (final cuts) -- ratings nudged toward league-neutral by 32% (real 2025 team identity is mostly kept; a strong organization's backups still tend to outperform a weak one's) and the variance widened to reflect 92% expected backup/bubble-player participation this week; treat with much lower confidence than a regular-season projection.
