game_id,season,week,home_team,away_team,home_score_mean,away_score_mean,margin_mean,total_mean,margin_stdev,total_stdev,home_win_rate,seeds_used,profile_name,rating_source,generated_at,nonstarter_participation_share,shrinkage_applied,uncertainty_note
401671612,2024,4,CIN,IND,22.873,20.947,1.927,43.82,27.102,23.208,0.56,150,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[neutral_no_data/neutral_no_data],2026-08-05T16:29:16.618172+00:00,0.92,0.92,Preseason projection for Preseason Week 3 (final cuts) -- ratings shrunk toward league-neutral by 92% to reflect expected backup/bubble-player snaps this week; treat with much lower confidence than a regular-season projection.
401671912,2024,4,KC,CHI,22.873,20.947,1.927,43.82,27.102,23.208,0.56,150,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[neutral_no_data/neutral_no_data],2026-08-05T16:29:22.222236+00:00,0.92,0.92,Preseason projection for Preseason Week 3 (final cuts) -- ratings shrunk toward league-neutral by 92% to reflect expected backup/bubble-player snaps this week; treat with much lower confidence than a regular-season projection.
401671922,2024,4,ATL,JAX,22.873,20.947,1.927,43.82,27.102,23.208,0.56,150,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[neutral_no_data/neutral_no_data],2026-08-05T16:29:27.849284+00:00,0.92,0.92,Preseason projection for Preseason Week 3 (final cuts) -- ratings shrunk toward league-neutral by 92% to reflect expected backup/bubble-player snaps this week; treat with much lower confidence than a regular-season projection.
401671917,2024,4,TB,MIA,22.873,20.947,1.927,43.82,27.102,23.208,0.56,150,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[neutral_no_data/neutral_no_data],2026-08-05T16:29:33.450940+00:00,0.92,0.92,Preseason projection for Preseason Week 3 (final cuts) -- ratings shrunk toward league-neutral by 92% to reflect expected backup/bubble-player snaps this week; treat with much lower confidence than a regular-season projection.
401672898,2024,4,LV,SF,22.873,20.947,1.927,43.82,27.102,23.208,0.56,150,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[neutral_no_data/neutral_no_data],2026-08-05T16:29:39.462014+00:00,0.92,0.92,Preseason projection for Preseason Week 3 (final cuts) -- ratings shrunk toward league-neutral by 92% to reflect expected backup/bubble-player snaps this week; treat with much lower confidence than a regular-season projection.
401671896,2024,4,BUF,CAR,22.873,20.947,1.927,43.82,27.102,23.208,0.56,150,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[neutral_no_data/neutral_no_data],2026-08-05T16:29:45.096558+00:00,0.92,0.92,Preseason projection for Preseason Week 3 (final cuts) -- ratings shrunk toward league-neutral by 92% to reflect expected backup/bubble-player snaps this week; treat with much lower confidence than a regular-season projection.
401673458,2024,4,DET,PIT,22.873,20.947,1.927,43.82,27.102,23.208,0.56,150,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[neutral_no_data/neutral_no_data],2026-08-05T16:29:50.457178+00:00,0.92,0.92,Preseason projection for Preseason Week 3 (final cuts) -- ratings shrunk toward league-neutral by 92% to reflect expected backup/bubble-player snaps this week; treat with much lower confidence than a regular-season projection.
401671899,2024,4,GB,BAL,22.873,20.947,1.927,43.82,27.102,23.208,0.56,150,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[neutral_no_data/neutral_no_data],2026-08-05T16:29:55.325665+00:00,0.92,0.92,Preseason projection for Preseason Week 3 (final cuts) -- ratings shrunk toward league-neutral by 92% to reflect expected backup/bubble-player snaps this week; treat with much lower confidence than a regular-season projection.
401672006,2024,4,PHI,MIN,22.873,20.947,1.927,43.82,27.102,23.208,0.56,150,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[neutral_no_data/neutral_no_data],2026-08-05T16:30:00.187528+00:00,0.92,0.92,Preseason projection for Preseason Week 3 (final cuts) -- ratings shrunk toward league-neutral by 92% to reflect expected backup/bubble-player snaps this week; treat with much lower confidence than a regular-season projection.
401671914,2024,4,HOU,LAR,22.873,20.947,1.927,43.82,27.102,23.208,0.56,150,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[neutral_no_data/neutral_no_data],2026-08-05T16:30:05.711645+00:00,0.92,0.92,Preseason projection for Preseason Week 3 (final cuts) -- ratings shrunk toward league-neutral by 92% to reflect expected backup/bubble-player snaps this week; treat with much lower confidence than a regular-season projection.
401671909,2024,4,DAL,LAC,22.873,20.947,1.927,43.82,27.102,23.208,0.56,150,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[neutral_no_data/neutral_no_data],2026-08-05T16:30:11.347465+00:00,0.92,0.92,Preseason projection for Preseason Week 3 (final cuts) -- ratings shrunk toward league-neutral by 92% to reflect expected backup/bubble-player snaps this week; treat with much lower confidence than a regular-season projection.
401673172,2024,4,NYJ,NYG,22.873,20.947,1.927,43.82,27.102,23.208,0.56,150,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[neutral_no_data/neutral_no_data],2026-08-05T16:30:16.733916+00:00,0.92,0.92,Preseason projection for Preseason Week 3 (final cuts) -- ratings shrunk toward league-neutral by 92% to reflect expected backup/bubble-player snaps this week; treat with much lower confidence than a regular-season projection.
401671904,2024,4,SEA,CLE,22.873,20.947,1.927,43.82,27.102,23.208,0.56,150,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[neutral_no_data/neutral_no_data],2026-08-05T16:30:22.199288+00:00,0.92,0.92,Preseason projection for Preseason Week 3 (final cuts) -- ratings shrunk toward league-neutral by 92% to reflect expected backup/bubble-player snaps this week; treat with much lower confidence than a regular-season projection.
401673561,2024,4,NO,TEN,22.873,20.947,1.927,43.82,27.102,23.208,0.56,150,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[neutral_no_data/neutral_no_data],2026-08-05T16:30:27.563383+00:00,0.92,0.92,Preseason projection for Preseason Week 3 (final cuts) -- ratings shrunk toward league-neutral by 92% to reflect expected backup/bubble-player snaps this week; treat with much lower confidence than a regular-season projection.
401671613,2024,4,DEN,ARI,22.873,20.947,1.927,43.82,27.102,23.208,0.56,150,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[neutral_no_data/neutral_no_data],2026-08-05T16:30:32.817955+00:00,0.92,0.92,Preseason projection for Preseason Week 3 (final cuts) -- ratings shrunk toward league-neutral by 92% to reflect expected backup/bubble-player snaps this week; treat with much lower confidence than a regular-season projection.
401671614,2024,4,WSH,NE,22.873,20.947,1.927,43.82,27.102,23.208,0.56,150,nfl_preseason_v1,nflverse_pbp_epa_prior_season_shrunk[neutral_no_data/neutral_no_data],2026-08-05T16:30:37.935062+00:00,0.92,0.92,Preseason projection for Preseason Week 3 (final cuts) -- ratings shrunk toward league-neutral by 92% to reflect expected backup/bubble-player snaps this week; treat with much lower confidence than a regular-season projection.
